,7,2015,TZ,"151,294 ",Pack, 1 ,"151,294 "," 49,511 "
,7,2015,UG,"230,000 ",Pack, 1 ,"230,000 "," 57,500 "
,7,2015,ZM,"49,800 ",Pack, 1 ,"49,800 "," 13,672 "
,8,2015,CM,2 ,Each, 1 ,2 ," 1,490 "
,8,2015,EC,4 ,Lot, 1 ,4 ," 29,470 "
,8,2015,GW,6 ,Each, 1 ,6 ," 2,250 "
,8,2015,GT,1 ,Batch, 1 ,1 ," 5,467 "
,8,2015,KZ,1 ,Each, 1 ,1 ," 1,360 "
,8,2015,LB,1 ,Each, 1 ,1 , 700 
,8,2015,MG,1 ,Each, 1 ,1 ," 5,674 "
,8,2015,MN,1 ,Each, 1 ,1 ," 1,012 "
,8,2015,NG,4 ,Each, 1 ,4 ," 38,488 "
,8,2015,SD,1 ,Each, 1 ,1 ," 2,885 "
,8,2015,SV,6 ,Each, 1 ,6 ," 1,020 "
,8,2015,UG,1 ,Each, 1 ,1 ," 5,500 "
,8,2015,ZW,1 ,Each, 1 ,1 , 253 
,9,2015,BJ,270 ,Pack 1000," 1,000 ","270,000 "," 6,094 "
,9,2015,BZ,10 ,Pack 1000," 1,000 ","10,000 ", 563 
,9,2015,BT,6 ,Pack 1000," 1,000 ","6,000 ", 360 
,9,2015,CI,"118,250 ",Each, 1 ,"118,250 "," 82,775 "
,9,2015,CM,91 ,Pack 1000," 1,000 ","91,000 "," 2,054 "
,9,2015,CD,"2,154 ",Pack 1000," 1,000 ","2,154,000 "," 48,616 "
,9,2015,CR,402 ,Pack 1000," 1,000 ","402,000 "," 24,120 "
,9,2015,CU,"1,000 ",Pack 1000," 1,000 ","1,000,000 "," 50,706 "
,9,2015,FJ,29 ,Pack 1000," 1,000 ","29,000 "," 1,634 "
,9,2015,GN,20 ,Pack 1000," 1,000 ","20,000 ", 451 
,9,2015,HT,25 ,Pack 1000," 1,000 ","25,000 ", 564 
